2020-07-20 00:58:35.626 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ---Changed configuration
2020-07-30 22:06:19.655 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle fields : true
2020-07-30 22:06:19.656 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle methods : true
2020-07-30 22:06:19.656 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle stepping : true
2020-07-30 22:06:19.656 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle breakpoints : true
2020-07-30 22:06:19.656 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle reloading: true
2020-07-30 22:06:19.656 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle arrays: true
2020-07-30 22:06:19.656 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ------------------------
2020-07-30 22:06:19.066 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-07-30 22:06:19.125 INFO  [AWT-EventQueue-0] o.z.jrebel.client.logger.Log - Log level is now INFO
2020-07-30 22:06:19.125 INFO  [AWT-EventQueue-0] o.z.jrebel.client.logger.Log - Using log level INFO
2020-07-30 22:06:19.736 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-07-30 22:06:19.767 INFO  [AWT-EventQueue-0] c.z.j.idea.plugin.logger.IdeaLog - Java version: 11.0.6
JRebel version used: 2020.2.3 (202006190909) griffin
IntelliJ IDEA IU-201.6668.121 JRebel plugin: 2020.2.3

2020-07-30 22:06:19.860 INFO  [AWT-EventQueue-0] o.z.j.c.licensing.JRebelLicensing - addActivationFinishedListener org.zeroturnaround.jrebel.client.licensing.JRebelLicensingImpl$2@428488fa
2020-07-30 22:06:19.861 INFO  [AWT-EventQueue-0] o.z.jrebel.client.licensing.Watcher - Watcher starting, isProbablyLicenseServer: true, self: org.zeroturnaround.jrebel.client.licensing.Watcher@2c39c455
2020-07-30 22:06:19.862 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-07-30 22:06:19.864 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel-intellij.log
2020-07-30 22:06:19.864 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel-licensing.log
2020-07-30 22:06:19.864 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel.log
2020-07-30 22:06:19.865 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-07-30 22:06:19.879 INFO  [rebel-lwatch] c.z.http.proxy.HttpProxyHolder - Using initializer for proxy creations: ProxyInitializerImpl{IDE instance}
2020-07-30 22:06:19.883 INFO  [rebel-lwatch] Licensing-LS - Creating new http with proxy: ProxySelector{validatorTimeout=5000, theChosenOne=null, source=IDE_LICENSING}
2020-07-30 22:06:19.909 INFO  [AWT-EventQueue-0] Licensing - Current installation GUID is MiBXjM44tnAD3CsGSv9whrmi1tnoP/u+gO9nlnSs59c=
2020-07-30 22:06:19.910 INFO  [AWT-EventQueue-0] c.z.j.i.plugin.xml.RebelXmlRestorer - Skipping initialization of rebel.xml restoration since this user is not in pilot.
2020-07-30 22:06:19.912 INFO  [AWT-EventQueue-0] o.z.jrebel.ide.common.CommonStartup - started successfully
2020-07-30 22:06:19.915 INFO  [AWT-EventQueue-0] o.z.j.i.c.n.LicenseNotifier - suspendNewNotifications
2020-07-30 22:06:19.917 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-07-30 22:06:19.933 INFO  [AWT-EventQueue-0] c.z.j.i.p.s.IntellijProxyProvider - initComponent IntellijProxyProvider
2020-07-30 22:06:19.945 INFO  [rebel-lwatch] Licensing-LS - Created new LicenseServer client: com.zeroturnaround.javarebel.ab@7f17a307[serverRootUrl=https://jrebel.qekang.com,token=714bc436-8b8e-42e9-9289-4458ce515c59,installationGuid=MiBXjM44tnAD3CsGSv9whrmi1tnoP/u+gO9nlnSs59c=]
2020-07-30 22:06:19.987 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@4fde9c36[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-07-30 22:06:19.991 INFO  [rebel-lwatch] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-07-30 22:06:20.253 WARN  [rebel-leaseManager-1] Licensing-LS - Connection failed with HTTP 404 (Not Found).
2020-07-30 22:06:20.253 INFO  [rebel-leaseManager-1] Licensing - Licensing exception: LicensingMessage{description='Connection failed with HTTP 404 (Not Found).', callToAction='', exceptionMessage='null', link='null'}
2020-07-30 22:06:20.262 WARN  [rebel-leaseManager-1] Licensing-LS - Connection failed with HTTP 404 (Not Found).
2020-07-30 22:06:20.262 INFO  [rebel-leaseManager-1] Licensing - Licensing exception: LicensingMessage{description='Connection failed with HTTP 404 (Not Found).', callToAction='', exceptionMessage='null', link='null'}
2020-07-30 22:06:20.263 INFO  [rebel-leaseManager-1] Licensing-LS - Loaded client features for url: https://jrebel.qekang.com -> []
2020-07-30 22:06:22.527 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.pilot.SetupGuidePilot - In pilot group: true
2020-07-30 22:06:22.527 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.pilot.SetupGuidePilot - In setup guide no browser on activation pilot: true
2020-07-30 22:06:22.541 INFO  [AWT-EventQueue-0] Core-Stat - Statistics initialized in 2 ms
2020-07-30 22:06:22.543 INFO  [AWT-EventQueue-0] c.z.j.i.c.g.m.ActivationModelStep - New licensing status LicensingStatus [ hasLicense = true; hasValidLicenseType=true; isValid=true; isExpired=false; errorMessage = 'null'; activationStatus=null; ]
2020-07-30 22:06:22.543 INFO  [AWT-EventQueue-0] c.z.j.idea.plugin.guide.SetupGuide - Skipping setup guide as it was already completed
2020-07-30 22:06:22.545 INFO  [AWT-EventQueue-0] o.z.j.c.licensing.JRebelLicensing - addActivationFinishedListener org.zeroturnaround.jrebel.ide.common.notifications.LicenseNotifier@3df6d2ab
2020-07-30 22:06:22.640 INFO  [ApplicationImpl pooled thread 13] o.z.j.i.c.f.h.HybrisDetectionUtil - Looking for Hybris platform directory from C:/Users/mxy/IdeaProjects/demo
2020-07-30 22:06:22.720 INFO  [AWT-EventQueue-0] c.z.j.i.p.f.JRebelFacetSyncComponent - New module demo added in project demo, check for facets
2020-07-30 22:06:22.743 WARN  [ApplicationImpl pooled thread 2] c.z.j.i.p.r.a.ProjectsPathProvider - Module has JRebel enabled, but file at 'C:\Users\mxy\IdeaProjects\demo\src\rebel.xml' does not exist
2020-07-30 22:06:22.743 INFO  [ApplicationImpl pooled thread 2] c.z.j.i.p.r.a.ProjectsPathProvider - Collecting project paths took 8 ms, 0 projects ids collected
2020-07-30 22:06:22.792 INFO  [AWT-EventQueue-0] c.z.j.b.o.e.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2020-07-30 22:06:22.804 INFO  [AWT-EventQueue-0] c.z.j.b.o.e.j.s.AbstractConnector - Started SocketConnector@localhost:17434
2020-07-30 22:06:23.164 INFO  [ApplicationImpl pooled thread 13] o.z.common.jvm.JavaExeJVM - Evaluating jvm properties took 288 ms
2020-07-30 22:06:26.893 INFO  [ApplicationImpl pooled thread 8] c.z.j.i.p.x.e.ExternalAutoConvert - ExternalAutoConvert is disabled: false
2020-07-30 22:06:26.895 INFO  [ApplicationImpl pooled thread 8] o.z.j.c.f.e.SharedExternalAutoConvert - Found 0 total -> 0 no-autoconvert=false -> 0 ide-gen -> 0 time-permitted => 0 candidate
2020-07-30 22:06:29.944 INFO  [AWT-EventQueue-0] o.z.j.ide.common.nps.IdeNPSShower - NPS Shower instance has been inited
2020-07-30 22:06:34.915 INFO  [rebel-intellij-startup] o.z.j.i.c.n.LicenseNotifier - resumeNewNotifications
2020-07-30 22:06:54.910 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save licensing proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-30 22:06:54.917 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save mixpanel proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-30 22:06:54.922 INFO  [rebel-ide-scheduler-1] c.z.http.proxy.HttpProxyHolder - Save generic proxy settings from class com.zeroturnaround.javarebel.idea.plugin.settings.IntellijProxyProvider to preferences: null
2020-07-30 22:07:19.973 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-07-30 22:07:20.012 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-07-30 22:07:29.572 INFO  [AWT-EventQueue-0] c.z.j.idea.plugin.guide.SetupGuide - Skipping setup guide as it was already completed
2020-07-30 22:07:29.591 INFO  [ApplicationImpl pooled thread 5] o.z.j.i.c.f.h.HybrisDetectionUtil - Looking for Hybris platform directory from C:/Users/mxy/IdeaProjects/blogs
2020-07-30 22:07:29.593 INFO  [AWT-EventQueue-0] c.z.j.b.o.e.jetty.server.Server - jetty-8.y.z-SNAPSHOT
2020-07-30 22:07:29.593 WARN  [AWT-EventQueue-0] c.z.j.b.o.e.j.s.AbstractConnector - insufficient threads configured for SocketConnector@localhost:17434
2020-07-30 22:07:29.593 INFO  [AWT-EventQueue-0] c.z.j.b.o.e.j.s.AbstractConnector - Started SocketConnector@localhost:17434
2020-07-30 22:07:31.950 INFO  [ApplicationImpl pooled thread 14] c.z.j.i.p.x.e.ExternalAutoConvert - ExternalAutoConvert is disabled: false
2020-07-30 22:07:31.951 INFO  [ApplicationImpl pooled thread 14] o.z.j.c.f.e.SharedExternalAutoConvert - Found 0 total -> 0 no-autoconvert=false -> 0 ide-gen -> 0 time-permitted => 0 candidate
2020-07-30 23:06:22.997 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-07-30 23:06:22.998 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-07-30 23:06:23.004 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@57e19ea7[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-07-30 23:07:20.037 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-07-30 23:07:20.038 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-07-30 23:11:37.251 INFO  [ApplicationImpl pooled thread 12] o.z.j.i.c.f.h.HybrisDetectionUtil - Looking for Hybris platform directory from C:/Users/mxy/IdeaProjects/blogs
2020-07-31 00:06:23.010 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-07-31 00:06:23.010 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-07-31 00:06:23.011 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@58f75c03[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-07-31 00:07:20.063 INFO  [rebel-ide-stats-sender-1] c.z.j.remoting.metrics.SyncTimer - No synchronizations since last stats, skipping sending sync time stats
2020-07-31 00:07:20.069 INFO  [rebel-ide-stats-sender-1] c.z.j.r.m.p.CachedMetricsProvider - Cache is stale, not using.
2020-07-31 00:07:21.083 INFO  [rebel-messaging-executor-114] o.z.j.reporting.MixpanelMetrics - Stats message for 2020-07-30 will be checked for changed properties
2020-07-31 00:07:21.147 INFO  [rebel-messaging-executor-114] o.z.j.reporting.MixpanelMetrics - Stats message was not sent because checked properties have not changed.
2020-07-31 00:59:16.340 INFO  [AWT-EventQueue-0] c.z.j.i.p.s.IntellijProxyProvider - disposeComponent IntellijProxyProvider
2020-07-31 20:03:31.938 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ---Changed configuration
2020-07-31 20:03:31.941 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] File to log JDI Exceptions : null
2020-07-31 20:03:31.941 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Stack Frames : true
2020-07-31 20:03:31.942 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Threads : true
2020-07-31 20:03:31.942 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Hide Rebel Classes : true
2020-07-31 20:03:31.942 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Don't expose versioned types : true
2020-07-31 20:03:31.942 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Fix That : true
2020-07-31 20:03:31.942 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Can call Rebel runtime : true
2020-07-31 20:03:31.942 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Prevent stepping to Rebel code: true
2020-07-31 20:03:31.942 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Pump events: true
2020-07-31 20:03:31.943 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE identificator: IntelliJ IDEA IU-201.6668.121 JRebel plugin: 2020.2.3
2020-07-31 20:03:31.944 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE identificator as code: 0x400000000000000
2020-07-31 20:03:31.944 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] IDE type as code: 0x4
2020-07-31 20:03:31.944 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Wrapper proxy builder: com.zeroturnaround.jdi.proxy.DefaultFactoryBuilder@72eb5430
2020-07-31 20:03:31.944 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Logger factory : NOP
2020-07-31 20:03:31.945 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle fields : true
2020-07-31 20:03:31.945 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle methods : true
2020-07-31 20:03:31.945 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle stepping : true
2020-07-31 20:03:31.945 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle breakpoints : true
2020-07-31 20:03:31.945 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle reloading: true
2020-07-31 20:03:31.945 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] Handle arrays: true
2020-07-31 20:03:31.945 INFO  [AWT-EventQueue-0] o.z.j.i.d.AbstractDebuggerConfiguration - [DI] ------------------------
2020-07-31 20:03:31.338 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-07-31 20:03:31.381 INFO  [AWT-EventQueue-0] o.z.jrebel.client.logger.Log - Log level is now INFO
2020-07-31 20:03:31.381 INFO  [AWT-EventQueue-0] o.z.jrebel.client.logger.Log - Using log level INFO
2020-07-31 20:03:32.027 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-07-31 20:03:32.055 INFO  [AWT-EventQueue-0] c.z.j.idea.plugin.logger.IdeaLog - Java version: 11.0.6
JRebel version used: 2020.2.3 (202006190909) griffin
IntelliJ IDEA IU-201.6668.121 JRebel plugin: 2020.2.3

2020-07-31 20:03:32.149 INFO  [AWT-EventQueue-0] o.z.j.c.licensing.JRebelLicensing - addActivationFinishedListener org.zeroturnaround.jrebel.client.licensing.JRebelLicensingImpl$2@2321b031
2020-07-31 20:03:32.149 INFO  [AWT-EventQueue-0] o.z.jrebel.client.licensing.Watcher - Watcher starting, isProbablyLicenseServer: true, self: org.zeroturnaround.jrebel.client.licensing.Watcher@3a9a9fe
2020-07-31 20:03:32.150 INFO  [rebel-lwatch] Licensing - === Event: getCurrentLicense
2020-07-31 20:03:32.156 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel-intellij.log
2020-07-31 20:03:32.156 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel-licensing.log
2020-07-31 20:03:32.156 INFO  [AWT-EventQueue-0] o.z.common.util.RebelBaseUtils - log file: jrebel.log
2020-07-31 20:03:32.157 INFO  [rebel-lwatch] Licensing - Trying licenseServer licensing
2020-07-31 20:03:32.171 INFO  [rebel-lwatch] c.z.http.proxy.HttpProxyHolder - Using initializer for proxy creations: ProxyInitializerImpl{IDE instance}
2020-07-31 20:03:32.176 INFO  [rebel-lwatch] Licensing-LS - Creating new http with proxy: ProxySelector{validatorTimeout=5000, theChosenOne=null, source=IDE_LICENSING}
2020-07-31 20:03:32.197 INFO  [AWT-EventQueue-0] Licensing - Current installation GUID is MiBXjM44tnAD3CsGSv9whrmi1tnoP/u+gO9nlnSs59c=
2020-07-31 20:03:32.198 INFO  [AWT-EventQueue-0] c.z.j.i.plugin.xml.RebelXmlRestorer - Skipping initialization of rebel.xml restoration since this user is not in pilot.
2020-07-31 20:03:32.200 INFO  [AWT-EventQueue-0] o.z.jrebel.ide.common.CommonStartup - started successfully
2020-07-31 20:03:32.203 INFO  [AWT-EventQueue-0] o.z.j.i.c.n.LicenseNotifier - suspendNewNotifications
2020-07-31 20:03:32.204 INFO  [AWT-EventQueue-0] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
rebel.license.email=test@123.com
rebel.license.url=https://jrebel.qekang.com/714bc436-8b8e-42e9-9289-4458ce515c59
rebel.log=info
rebel.log.file=C:\Users\mxy\.jrebel\jrebel.log
rebel.preferred.license=1
rebel.properties.version=2

2020-07-31 20:03:32.224 INFO  [AWT-EventQueue-0] c.z.j.i.p.s.IntellijProxyProvider - initComponent IntellijProxyProvider
2020-07-31 20:03:32.239 INFO  [rebel-lwatch] Licensing-LS - Created new LicenseServer client: com.zeroturnaround.javarebel.ab@748413ff[serverRootUrl=https://jrebel.qekang.com,token=714bc436-8b8e-42e9-9289-4458ce515c59,installationGuid=MiBXjM44tnAD3CsGSv9whrmi1tnoP/u+gO9nlnSs59c=]
2020-07-31 20:03:32.283 INFO  [rebel-lwatch] Licensing-LS - Lease : com.zeroturnaround.javarebel.u@33b22b98[leaseId=1,offline=true,clientRandomness=VZlFzPn6qsU=,serverRandomness=H2ulzLlh7E0=,validFrom=Mon Jul 20 21:23:36 CST 2020,validUntil=Sat Jan 16 21:23:36 CST 2021,serverGuid=a1b4aea8-b031-4302-b602-670a990272cb,serverVersion=3.2.4,zeroIds=[],seatPoolType=standalone,evaluationLicense=false]
2020-07-31 20:03:32.287 INFO  [rebel-lwatch] Core - Rebel properties loaded from C:\Users\mxy\.jrebel\jrebel.properties:
